Indiv,Gland,Day,Bout,Species,Site,Group,Sex,Repro,Value
H,AG,D01,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D01,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D01,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D02,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D02,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D02,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D03,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D03,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D03,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D04,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D04,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D04,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D05,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D05,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D05,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D06,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D06,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D06,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D07,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D07,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D07,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D08,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D08,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D08,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D09,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D09,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D09,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D10,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D10,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D10,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D01,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D01,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D01,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D02,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D02,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D02,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D03,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D03,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D03,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D04,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,2
H,SP,D04,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D04,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D05,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,3
H,SP,D05,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D05,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D06,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D06,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D06,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D07,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D07,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D07,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D08,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D08,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D08,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D09,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D09,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D09,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D10,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D10,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D10,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D01,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D01,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D01,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D02,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D02,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D02,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D03,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D03,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D03,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D04,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D04,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D04,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D05,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D05,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D05,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D06,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D06,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D06,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D07,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D07,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D07,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D08,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D08,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D08,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D09,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D09,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D09,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D10,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,2
H,SP,D10,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D10,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D01,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,3
H,SP,D01,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D01,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D02,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,2
H,SP,D02,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D02,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D03,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D03,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D03,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D04,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,2
H,SP,D04,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D04,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D05,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D05,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D05,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D06,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D06,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D06,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D07,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D07,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D07,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D08,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D08,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D08,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D09,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D09,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D09,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D10,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D10,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D10,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D01,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,3
H,SP,D01,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D01,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D02,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,5
H,SP,D02,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D02,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D03,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D03,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D03,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D04,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,3
H,SP,D04,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D04,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D05,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,2
H,SP,D05,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D05,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D06,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D06,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D06,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D07,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,2
H,SP,D07,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D07,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D08,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,2
H,SP,D08,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D08,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D09,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,1
H,SP,D09,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D09,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,AG,D10,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,2
H,SP,D10,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,ST,D10,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
I,AG,D01,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D01,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D01,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D02,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D02,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D03,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D03,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D03,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D04,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D04,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D04,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D05,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D05,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D05,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D06,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D06,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D06,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D07,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D07,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D07,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D08,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D08,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D08,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D09,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D09,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D09,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D10,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D10,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D10,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D01,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D01,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D01,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D02,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D02,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D03,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D03,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D03,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D04,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D04,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D04,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D05,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D05,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D05,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D06,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D06,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D06,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D07,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D07,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D07,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D08,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D08,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D08,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D09,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,2
I,SP,D09,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D09,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D10,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D10,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D10,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D01,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D01,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D01,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D02,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D02,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D03,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D03,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D03,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D04,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D04,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D04,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D05,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D05,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D05,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D06,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D06,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D06,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D07,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D07,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,ST,D07,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D08,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D08,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D08,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D09,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D09,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D09,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D10,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D10,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D10,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D01,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,2
I,SP,D01,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D01,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D02,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,2
I,ST,D02,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D03,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D03,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D03,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D04,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D04,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,ST,D04,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D05,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D05,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D05,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D06,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D06,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D06,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D07,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D07,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D07,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D08,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D08,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D08,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D09,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D09,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D09,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D10,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D10,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D10,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D01,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D01,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D01,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D02,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D02,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D03,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D03,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D03,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D04,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D04,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D04,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D05,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D05,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D05,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D06,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D06,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D06,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D07,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D07,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D07,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D08,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D08,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D08,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D09,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D09,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D09,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,AG,D10,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D10,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,ST,D10,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
J,AG,D01,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D01,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D01,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D02,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D02,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D02,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D03,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D03,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D03,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D04,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D04,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D04,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D05,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D05,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D06,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D06,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D06,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D07,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D07,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D07,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D08,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D08,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D08,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D09,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D09,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D09,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D10,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D10,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D10,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D01,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D01,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D01,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D02,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D02,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D02,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D03,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,2
J,SP,D03,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D03,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D04,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D04,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D04,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D05,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D05,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D06,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D06,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
