Indiv,Gland,Day,Bout,Species,Site,Group,Sex,Repro,Value
X,SP,D05,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D06,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D07,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D08,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D09,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D10,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D01,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D02,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D03,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D04,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D05,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D06,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D07,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D08,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D09,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D10,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D01,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D02,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D03,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D04,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D05,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D06,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D07,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D08,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D09,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D10,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D01,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D02,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D03,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D04,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D05,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D06,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D07,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D08,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D09,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D10,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D01,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D02,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D03,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D04,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D05,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D06,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D07,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D08,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D09,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D10,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
Y,SP,D01,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D02,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D03,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D04,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D05,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D06,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D07,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D08,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D09,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D10,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D01,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D02,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D03,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D04,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D05,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D06,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D07,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D08,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D09,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D10,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D01,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D02,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D03,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D04,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D05,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D06,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D07,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D08,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D09,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D10,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D01,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D02,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D03,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,2
Y,SP,D04,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D05,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D06,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D07,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D08,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D09,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D10,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D01,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D02,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D03,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D04,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D05,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D06,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D07,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D08,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D09,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D10,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
